internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
42457,Marmota flaviventris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,flaviventris,,,,,"(Audubon &amp; Bachman, 1841)",
42458,Marmota monax,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,monax,,,,,"(Linnaeus, 1758)",
42569,Neotamias amoenus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Neotamias,amoenus,,,,,"(J.A. Allen, 1890)",
42572,Neotamias minimus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Neotamias,minimus,,,,,"(Bachman, 1839)",
42583,Tamias striatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Tamias,striatus,,,,,"(Linnaeus, 1758)",
42584,Neotamias townsendii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Neotamias,townsendii,,,,,"(Bachman, 1839)","Formerly included <i>ochrogenys, siskiyou</i> and <i>senex</i>."
42586,Tamiasciurus douglasii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Tamiasciurus,douglasii,,,,,"(Bachman, 1839)",
42587,Tamiasciurus hudsonicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Tamiasciurus,hudsonicus,,,,,"(Erxleben, 1777)",
42588,Geomys bursarius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GEOMYIDAE,Geomys,bursarius,,,,,"(Shaw, 1800)","The phylogenetic relationships of <i>Geomys</i> in general and of <i>G. bursarius</i> in particular are complex and uncertain (Zimmerman, in Wilson and Ruff 1999). Several taxa that formerly were considered to be subspecies of <i>G. bursarius</i> are now recognized as distinct species (<i>G. attwateri, G. arenarius, G. breviceps, G. knoxjonesi, G. texensis</i>).
<br>
<br>Subspecies <i>lutescens</i> was regarded as a distinct species by Heaney and Timm (1983, 1985) and Jolley <i>et al.</i> (2000), but <i>lutescens</i> was regarded as a subspecies by Burns <i>et al</i>. (1985), Elrod <i>et al</i>. (2000), and Patton (in Wilson and Reeder 2005). 
<br>
<br>At a contact zone in eastern New Mexico, Baker <i>et al</i>. (1989) found that <i>major</i> and <i>knoxjonesi</i> are functioning as biological species with gene pools that are effectively isolated (restricted gene flow). Block and Zimmerman (1991) recognized <i>knoxjonesi</i> as a distinct species. After studying mitochondrial RNA, Jolley <i>et al</i>. (2000) determined that <i>G. knoxjonesi</i> and <i>G. arenarius</i> appeared to be different lineages within <i>Geomys</i>, but state that ""further investigation of <i>G. knoxjonesi</i> and <i>G. b. major</i> are warranted."" Baker <i>et al</i>. (2003), and Patton (in Wilson and Reeder 2005) regarded <i>knoxjonesi</i> as a distinct species, whereas <i>major</i> was recognized as a subspecies of <i>G. bursarius</i> (Patton, in Wilson and Reeder 2005).
<br>
<br>Block and Zimmerman (1991) analyzed allozymic evidence and found that the taxa formerly known as <i>G. b. texensis</i> and <i>G. b. llanensis</i> are a single genetic entity (regarded as <i>Geomys texensis</i>) that is specifically distinct from <i>Geomys bursarius</i>.
<br>
<br>Elrod <i>et al</i>. (2000) determined that isolated populations in the Ozark Mountains are genetically and morphologically divergent. They described those populations as a new subspecies (<i>G. b. ozarkensis</i>)."
42597,Thomomys talpoides,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GEOMYIDAE,Thomomys,talpoides,,,,,"(Richardson, 1828)","This species previously included <i>T. idahoensis</i> and <i>T. clusius</i> as subspecies. Considerable chromosomal differentiation in different parts of the range suggests that more than one biological species is currently included under the name <i>T. talpoides</i> (Thaeler 1985; Patton, in Wilson and Reeder 1993, 2005)."
42608,Perognathus fasciatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Perognathus,fasciatus,,,,,"Wied-Neuwied, 1839",
42610,Perognathus parvus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Perognathus,parvus,,,,,"(Peale, 1848)",<i>Perognathus xanthonotus</i> is here regarded as a subspecies of <i>P. parvus</i>. Williams <i>et al.</i> (1993) and Jones <i>et al</i>. (1997) concluded that <i>xanthonotus</i> does not warrant recognition as a distinct species. Patton (in Wilson and Reeder 2005) included <i>xanthonotus</i> as a subspecies of <i>P. parvus</i>.
42612,Napaeozapus insignis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DIPODIDAE,Napaeozapus,insignis,,,,,"(Miller, 1891)",
42613,Zapus hudsonius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DIPODIDAE,Zapus,hudsonius,,,,,"(Zimmermann, 1780)","Recent morphological, mtDNA and microsatellite DNA investigation by Ramey <i>et al.</i> (2005) suggests that the classification of <i>Z. h. preblei</i> as a subspecies is not valid. However, King <i>et al.</i> (2006) refute these findings and argue for the continued classification as subspecies.
<br>
<br>Previously subspecies <i>luteus</i> was included in <i>Z. princeps</i>; Hafner <i>et al.</i> (1981) showed that <i>luteus</i> represents <i>Z. hudsonius</i>. Hoffmeister (1986) noted that <i>luteus</i> has diverged greatly from populations of <i>Z. hudsonius</i> to the north and briefly questioned their conspecificity."
42614,Zapus princeps,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DIPODIDAE,Zapus,princeps,,,,,"Allen, 1893","Previously, <i>Zapus hudsonius luteus</i> was included in <i>Z. princeps</i>; Hafner<i>et al.</i> (1981) showed that <i>luteus</i> represents <i>Zapus hudsonius.</i>"
42617,Myodes gapperi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Myodes,gapperi,,,,,"(Vigors, 1830)","Includes subspecies <i>occidentalis</i> and <i>caurinus</i>, which previously were included in the species now known as <i>Myodes californicus</i>. Some authors have suggested that <i>rutilis</i> and <i>gapperi</i> are conspecific, but this has not been accepted by most authorities (Jones <i>et al.</i> 1992; Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42618,Dicrostonyx groenlandicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Dicrostonyx,groenlandicus,,,,,"(Traill, 1823)","<i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch 1972, Rausch 1977; see also Krohne 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch 1972; Rausch 1977; Krohne 1982; Honacki <i>et al</i>. 1982; Jones <i>et al</i>. 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; and this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
42619,Dicrostonyx hudsonius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Dicrostonyx,hudsonius,,,,,"(Pallas, 1778)","<i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch, 1972; Rausch, 1977; see also Krohne, 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch, 1972; Rausch, 1977; Krohne, 1982; Honacki <i>et al</i>., 1982; Jones <i>et al</i>., 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; and this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
42622,Dicrostonyx richardsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Dicrostonyx,richardsoni,,,,,"Merriam, 1900","This species formerly was recognized as a subspecies of <i>D. groenlandicus</i>. <i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch, 1972; Rausch, 1977; see also Krohne, 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch, 1972; Rausch, 1977; Krohne, 1982; Honacki <i>et al</i>., 1982; Jones <i>et al</i>., 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
42624,Lemmiscus curtatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Lemmiscus,curtatus,,,,,"(Cope, 1868)",Will be transferred to family Cricetidae.
42626,Microtus chrotorrhinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,chrotorrhinus,,,,,"(Miller, 1894)",
42627,Microtus longicaudus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,longicaudus,,,,,"(Merriam, 1888)","Subspecies <i>coronarius</i> previously was (and by some recent authors still is) regarded as a distinct species; it was recognized as a subspecies or synonym of <i>M. longicaudus</i> by Jones <i>et al.</i> (1992), Baker <i>et al</i>. (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005). Extensive karyotypic and molecular variation suggests the need for further taxonomic investigation (Musser and Carleton)."
42629,Microtus miurus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,miurus,,,,,"Osgood, 1901","Previously synonymized with <i>M. gregalis</i>, but <i>M. miurus</i> clearly is a distinct species (see Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42631,Microtus ochrogaster,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,ochrogaster,,,,,"(Wagner, 1842)","Includes <i>M. o. ludovicianus</i>, an isolated (and apparently extinct) form previously regarded as a distinct species. Subspecies <i>minor</i> exhibits strong morphometric segregation from other <i>M. ochrogaster</i> and merits further examination of its taxonomic status (Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42632,Microtus oregoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,oregoni,,,,,"(Bachman, 1839)",
42633,Microtus pinetorum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,pinetorum,,,,,"(Le Conte, 1830)","Van der Meulen (1978) regarded subspecies <i>nemoralis</i> and <i>parvulus</i> as species distinct from <i>pinetorum</i>, as have some other authors, whereas Whitaker and Hamilton (1998) regarded all as inseparable. Musser and Carleton (in Wilson and Reeder 1993, 2005) indicated that further study is warranted and included them as subspecies as is also done here."
42634,Microtus richardsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,richardsoni,,,,,"(DeKay, 1842)",
42636,Phenacomys intermedius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phenacomys,intermedius,,,,,"Merriam, 1889","There is uncertainty about the taxonomic status of <i>Phenacomys ungava</i>. In recent decades, most authors have regarded <i>ungava</i> as a subspecies of <i>P. intermedius</i>. Musser and Carleton (in Wilson and Reeder 1993, 2005) noted the present validity of earlier statements that the relationship between <i>intermedius</i> and <i>ungava</i> needs further detailed study; nevertheless, they listed <i>P. ungava</i> as a separate species. Jones <i>et al.</i> (1997), Baker <i>et al.</i> (2003), and George (in Wilson and Ruff 1999) also recognized <i>ungava</i> as a distinct species."
42637,Phenacomys ungava,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phenacomys,ungava,,,,,"Merriam, 1889","There is uncertainty about the taxonomic status of <i>Phenacomys ungava</i>. In recent decades, most authors have regarded <i>ungava</i> as a subspecies of <i>P. intermedius</i>. Musser and Carleton (in Wilson and Reeder 1993, 2005) noted the present validity of earlier statements that the relationship between <i>intermedius</i> and <i>ungava</i> needs further detailed study; nevertheless, they listed <i>P. ungava</i> as a separate species. Jones <i>et al.</i> (1997), Baker <i>et al.</i> (2003), and George (in Wilson and Ruff 1999) also recognized <i>ungava</i> as a distinct species"
42639,Synaptomys cooperi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Synaptomys,cooperi,,,,,"Baird, 1858","Wilson and Choate (1997) examined morphological variation in populations in Arkansas, Iowa, Illinois, Kansas, Missouri, Nebraska, and South Dakota and found that variation was largely clinal, with only minor steps in clinal variation in cranial morphology. Because of small sample sizes, they recommended retention of currently recognized subspecies until genetic data are available."
42673,Neotoma cinerea,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,cinerea,,,,,"(Ord, 1815)",Will be transferred to family Cricetidae.
135164,Peromyscus keeni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,keeni,,,,,"(Rhoades, 1894)","<i>Peromyscus keeni</i> includes populations that formerly were recognized as <i>P. oreas, P. sitkensis,</i> and some of those assigned to <i>P. maniculatus</i> (see Musser and Carleton (in Wilson and Reeder 2005)). Hogan <i>et al.</i> (1993) analyzed chromosomes, allozymes, and mtDNA of Pacific Northwest <i>Peromyscus</i> and concluded that <i>P. oreas, P. sitkensis, P. maniculatus algidus, P. m. hylaeus, P. m. keeni, P. m. macrorhinus,</i> and <i>P. m. prevostensis</i> should be recognized as members of the newly constituted species <i>Peromyscus keeni</i>; further, they suspected that <i>P. m. carli, P. m. doylei,</i> and <i>P. m. triangularis</i> also are members of <i>P. keeni</i>."
136712,Lemmus trimucronatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Lemmus,trimucronatus,,,,,"(Kerr, 1792)",
41413,Sorex preblei,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,preblei,,,,,"Jackson, 1922",
41688,Ursus arctos,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,URSIDAE,Ursus,arctos,,,,,"Linnaeus, 1758",
42456,Marmota caligata,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,caligata,,,,,"(Eschscholtz, 1829)","Hall (1981) treated <i>M. broweri</i> as a subspecies of <i>M. caligata</i>, but Jones <i>et al.</i> (1992) and Hoffman <i>et al.</i> (in Wilson and Reeder 1993) and Thorington and Hoffmann (in Wilson and Reeder 2005) recognized <i>M. broweri</i> and <i>M. caligata</i> as distinct species."
2815,Bison bison,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Bison,bison,,,,,"(Linnaeus, 1758)",There are two recognized subspecies in North America: <em>Bison bison bison</em> and <em>B. b. athabascae</em>.
41651,Martes pennanti,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Martes,pennanti,,,,,"(Erxleben, 1777)","Molecular phylogenetic results (e.g., Koepfli <em>et al.</em> 2008) indicate that the Fisher should in the future be classified in a monospecific genus&#160;<em>Pekania</em> Gray, 1865."
2475,Balaenoptera borealis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,borealis,,,,,"Lesson, 1828","<p></p><p>  </p><p></p><p>  </p><p></p><p></p><p>The Sei Whale, <em>Balaenoptera borealis</em> is a recognized species but catch and sightings records of Sei Whales prior to 1972 tended to include Bryde's Whales (<em>B. edeni </em><em>or</em><em> B. brydei</em>) in areas where both species occur. The Society for Marine Mammalogy’s Committee on Taxonomy (Committee on Taxonomy 2017) recognizes two subspecies, <em>B. b. borealis</em> in the Northern Hemisphere and <em>B. b. schlegelii</em> in the Southern Hemisphere, as proposed by Tomilin (1957). The Sei Whales found in the North Pacific and North Atlantic have not been formally compared and so are still placed in the same nominate subspecies by default, although Huijser <em>et al</em>. (2018) found a high degree of genetic divergence between North Atlantic and North Pacific Sei Whales.</span></p><p>  </p><p></p>  <p></p>  <p></p>"
55997823,Cervus canadensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Cervus,canadensis,,,,,"Erxleben, 1777","Although Grubb (in Wilson and Reeder 2005) included <em>canadensis </em>in <em>C. elaphus</em> sharing this conclusion with most taxonomists of 20th century, all original scientific papers published since 1995 have concluded that <em>C. elaphus</em> and <em>C. canadensis</em> are two valid species regardless of whether this conclusion was based on comparison of molecular (Kuwuyama and Ozawa 1999, Randi <em>et al.</em> 2001, Ludt <em>et al.</em> 2004, Pitra <em>et al.</em> 2004, Zhang and Zhang 2012, Liu <em>et al.</em> 2013, Lorenzini and Garofalo 2015), or ethological data (Cap <em>et al.</em> 2008, Frey and Riede 2013). Based on morphological data this was suggested earlier by several authors, e.g. Lydekker (1898), Flerov (1952) and Geist (1998) and both recent reviews on cervid taxonomy are in line with this opinion (Groves and Grubb 2011, Mattioli 2011). <br/><br/>A recent analysis (Lorenzini and Garofolo 2015) of the <em>Cervus </em>group has provided the first indications of another, third, species (aside from <em>Cervus nippon</em>). Mitochondrial complete cytochrome b and control region sequences were analysed under a Bayesian coalescent framework to derive phylogeny, with particular attention on populations from Central Asia. The resultant phylogenetic reconstruction confirmed that red deer is differentiated into two robust monophyletic clades corresponding to the western and eastern part of the range. At the species level, molecular data suggested a fourth species should be recognised, the Tarim Red Deer from Central Asia, including the populations from the Yarkand-Tarim and Bukhara regions and Indian Kashmir, which were formerly considered as subspecies of <em>C. elaphus </em>(<em>C. e. yarkandensis</em>, <em>C.e. bactrianus</em> and <em>C.e. hanglu</em>, respectively). The authors suggest this taxon should be recognised as the Tarim Red Deer (<em>Cervus hanglu</em>, Wagner 1844), as the name with priority over<em> C. yarkandensis</em> or<em> C. bactrianus</em>. Further investigations need to be conducted from additional molecular sources and nuclear coding genes as well as verification of morphology from museum specimens, before the elevation of this taxon to species level can be confirmed (Lorenzini and Garofalo 2015). We provisionally follow this taxonomy here for the purpose of the IUCN Red List assessment in 2016. However, it should be noted that future clarification on genetic relatedness, especially studies with nuclear markers and a more formal morphological description, may lead to further revisions to the taxonomy of the provisional species,<em> C. hanglu</em>, as more information becomes available.<br/><br/><em>C.c. macneilli</em> and wallichii are included here as subspecies of <em>C. canadensis</em>, both are sometimes placed in the “primitive group” of elaphines (with <em>hanglu</em>) based on morphological characters (Geist 1998, Groves 2003, Wilson and Mittermeier 2011), although genetic data place these taxa with the <em>C. canadensis</em> group (Ludt <em>et al.</em> 2004, Lorenzini and Garofalo 2015). <br/><br/>The North American population of the Wapiti has been split into a number of subspecies by various authors, including <em>manitobensis</em>, <em>nelsoni</em>, <em>roosevelti</em>, <em>nannodes</em>, <em>canadensis </em>and <em>merriam </em>(e.g. Meredith <em>et al.</em> 2007, Speller <em>et al.</em> 2014). Polziehn <em>et al.</em> (1998) conducted a phylogenetic study of North American Wapiti and concluded that there is a slight difference between North American Wapiti populations, most likely due to the limited numbers of founders of these populations, but that Roosevelt Elk (<em>Cervus</em> <em>canadensis roosevelti</em>) and Tule Elk (<em>C. c. nannodes</em>) are monophyletic which supports their subspecific status. Polziehn <em>et al.</em> (2000) questioned the subspecific status of <em>C. c. manitobensis</em> and <em>C. c. nelsoni </em>following analysis of 11 populations of North American Elk for genetic diversity. <br/><br/>Here we recognise the subspecies and their distributions as follows: <br/><br/><em>C. c. canadensis</em> – N America<br/><em>C. c. alashanicus</em> – N China<br/><em>C. c. nannodes</em> - California<br/><em>C. c. roosevelti </em>- Vancouver Island, Washington state and Oregon <br/><em>C. c. sibiricus</em> – NE Kazakhstan and N Xinjiang to S Siberia and N Mongolia<br/><em>C. c. xanthopygus</em> – SE Siberia, Russian Far East, Ussuriland, Manchuria<br/><em>C. c. macneilli</em> – Lydekker 1909 (Central and SW China (N Qinghai, Gansu, Shaanxi, W Sichuan and E Xizang)<br/><em>C. c. wallichii</em> - G. Cuvier 1823 (SW China (SE Xizang), Bhutan)"
18596,Pseudorca crassidens,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Pseudorca,crassidens,,,,,"(Owen, 1846)","<span class=""datalabel1"">No subspecies of False Killer Whale (<em>Pseudorca crassiden</em><span class=""datalabel1"">s) are currently recognized. However, there is evidence of geographic variability in skull morphology and life history (Kitchener <em>et al</em><span class=""datalabel1"">. 1990, Ferreira <em>et al</em><span class=""datalabel1"">. 2014). Based on genetics there is substantial population structure, both between and within-ocean basins, and even within a single archipelago (Martien <em>et al</em><span class=""datalabel1"">. 2014). This species has been intensively studied only in Hawaii (Baird 2016) and more recently in New Zealand (Zaeschmar 2014). In Hawaii, three subpopulations have been identified based on a combination of genetic studies (Martien <em>et al</em><span class=""datalabel1"">. 2014), satellite tagging (Baird <em>et al</em><span class=""datalabel1"">. 2010, 2012, 2014, Bradford <em>et al</em><span class=""datalabel1"">. 2014a), and analyses of photo-identification data (Baird <em>et al</em><span class=""datalabel1"">. 2008, Baird 2016). These include two partially overlapping insular populations, one around the main Hawaiian Islands, and one in the northwestern Hawaiian Islands, as well as a partially overlapping pelagic population that ranges throughout and beyond the U.S. Exclusive Economic Zone (EEZ) around the Hawaiian Archipelago. In New Zealand, based on high resighting rates of photo-identified individuals and a relatively small number of individuals documented, it is likely that this represents a distinct subpopulation (Zaeschmar 2014). While the number of subpopulations world-wide is unknown, this is due primarily to incomplete sampling in most of the range. Based on the evidence from Hawaii, subpopulation structure likely exists throughout their range.</span></span></span></span>"
70207409,Mustela nivalis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Mustela,nivalis,,,,,"Linnaeus, 1766","The taxonomy of Least Weasel&#160;<em>Mustela&#160;</em><em>nivalis</em>&#160;was reviewed by Abramov and Baryshnikov (2000), who considered Egpytian&#160;Weasel <em>M.&#160;</em><em>subpamata</em>&#160;to be a distinct<em>&#160;</em>species, a treatment followed here.<em>&#160;</em>Tonkin Weasel&#160;<em>M. tonkinensis&#160;</em>and&#160;Sichuan&#160;Weasel&#160;<em>M. russelliana</em>,<em>&#160;</em>here treated as distinct species following Groves (2007), were included as part of <em>M. nivalis</em>&#160;by Abramov and Baryshnikov (2000) (and in previous versions of its Red List assessment). A weasel population found in Taiwan in the late 20th century and considered by its finders to be a new&#160;species allied to&#160;Stoat <em>M. erminea</em>&#160;is here considered, following Abramov (2006) to be part of&#160;<em>M. nivalis</em>."
2477,Balaenoptera musculus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,musculus,,,,,"(Linnaeus, 1758)","The Committee on Taxonomy of the Society for Marine Mammalogy (Committee on Taxonomy 2016) provisionally lists the following subspecies: <em>Balaenoptera musculus musculus</em> (Linnaeus, 1758) - Northern Blue Whale (found in the North Atlantic and the North Pacific); <em>B. m. intermedia</em> (Burmeister, 1871) - Antarctic Blue Whale;<em> B. m. indica</em> (Blyth 1859) - Northern Indian Ocean Blue Whale; <em>B. m. brevicauda</em> (Ichihara, 1966) - Pygmy Blue Whale; and <em>B. m. un-named </em>subspecies - Chilean Blue Whale.<br/><br/>The nominate subspecies <em>B. m. musculus</em> refers at least to the North Atlantic Blue Whale which was the basis for the first description of the species by Linnaeus. Animals in the North Pacific are similar in size and morphology to North Atlantic Blue Whales and are also regarded as<em> B. m. musculus</em>, pending a genetic comparison of these populations. The Antarctic form <em>B. m. intermedia</em> is distinguished by its large body size and Antarctic distribution in summer. The Pygmy Blue Whale <em>B. m. brevicauda</em> has a number of morphological characteristics that distinguish it from <em>B. m. intermedia</em> and <em>B. m. musculus</em>. It occurs in the Indian Ocean, excluding the Antarctic, from Africa and Madagascar across to Indonesia and Australia, and in the southwestern Pacific, including Tasmania and New Zealand. Blue Whales in the northern Indian Ocean have been tentatively assigned the name<em> B. m. indica</em>, but a clear distinction between <em>B. m. indica </em>and <em>B. m. brevicauda</em> has not yet been established.<br/><br/>Blue Whales in the southeastern Pacific are intermediate in size between <em>B. m. intermedia</em> and<em> B. m. brevicauda</em> (Branch <em>et al</em>. 2007a) and are genetically differentiated from both groups (LeDuc<em> et al.</em> 2017). They are provisionally designated as an unnamed subspecies with the common name Chilean Blue Whales. Chilean Blue Whales are genetically most similar to Blue Whales in the northeast Pacific (LeDuc <em>et al.</em> 2017); investigations into the genetic and morphological distinction between these two groups are ongoing. The respective winter ranges of Blue Whales from the eastern South Pacific (Chilean Blue whales) and from the eastern North Pacific may overlap in the eastern equatorial Pacific but their breeding seasons are probably six months out of phase (LeDuc<em> et al</em>. 2017)."
