from,to,score
Neurotrichus gibbsii,Myotis californicus,0.01885
Reithrodontomys megalotis,Tamiasciurus douglasii,0.01885
Sorex fumeus,Blarina brevicauda,0.01885
Ziphius cavirostris,Martes americana,0.01885
Peromyscus keeni,Dicrostonyx hudsonius,0.0188
Phocoenoides dalli,Corynorhinus townsendii,0.0188
Phocoenoides dalli,Martes americana,0.0188
Antrozous pallidus,Sorex rohweri,0.01875
Hyperoodon ampullatus,Antilocapra americana,0.01875
Onychomys leucogaster,Onychomys leucogaster,0.01875
Reithrodontomys megalotis,Geomys bursarius,0.01875
Reithrodontomys megalotis,Peromyscus keeni,0.01875
Mesoplodon densirostris,Antilocapra americana,0.0187
Neurotrichus gibbsii,Odocoileus virginianus,0.0187
Perognathus parvus,Parascalops breweri,0.0187
Onychomys leucogaster,Dicrostonyx nunatakensis,0.01865
Perognathus fasciatus,Rangifer tarandus,0.01865
Peromyscus leucopus,Synaptomys cooperi,0.01865
Antrozous pallidus,Sorex vagrans,0.0186
Dipodomys ordii,Urocitellus parryii,0.0186
Neurotrichus gibbsii,Martes pennanti,0.0186
Sorex vagrans,Sorex tundrensis,0.0186
Corynorhinus townsendii,Sorex merriami,0.0185
Lasiurus cinereus,Sorex trowbridgii,0.0185
Mesoplodon mirus,Spilogale putorius,0.0185
Geomys bursarius,Urocitellus parryii,0.01845
Lynx rufus,Tamias striatus,0.01845
Monodon monoceros,Dama dama,0.01845
Neotoma cinerea,Tamiasciurus douglasii,0.01845
Reithrodontomys megalotis,Castor canadensis,0.01845
Sorex monticolus,Cryptotis parva,0.01845
Ziphius cavirostris,Martes pennanti,0.01845
Alces alces,Sorex maritimensis,0.0184
Phocoenoides dalli,Martes pennanti,0.0184
Sorex monticolus,Sorex bendirii,0.0184
Tamias striatus,Didelphis virginiana,0.0184
Antrozous pallidus,Sorex dispar,0.01835
Erethizon dorsatum,Antrozous pallidus,0.01835
Geomys bursarius,Ochotona princeps,0.01835
Hyperoodon ampullatus,Mustela frenata,0.01835
Mesoplodon carlhubbsi,Mustela frenata,0.01835
Mesoplodon carlhubbsi,Odocoileus virginianus,0.01835
Neotoma cinerea,Sciurus niger,0.01835
Sorex cinereus,Sorex preblei,0.01835
Sorex fumeus,Cryptotis parva,0.01835
Sorex palustris,Sorex vagrans,0.01835
Mesoplodon carlhubbsi,Lasiurus borealis,0.0183
Perognathus fasciatus,Odocoileus hemionus,0.0183
Perognathus fasciatus,Urocitellus parryii,0.0183
Sorex cinereus,Cryptotis parva,0.0183
Blarina brevicauda,Erethizon dorsatum,0.01825
Eschrichtius robustus,Ictidomys tridecemlineatus,0.01825
Hyperoodon ampullatus,Poliocitellus franklinii,0.01825
Monodon monoceros,Rangifer tarandus,0.01825
Neotoma cinerea,Thomomys talpoides,0.01825
Perognathus fasciatus,Dama dama,0.01825
Sorex cinereus,Sorex fumeus,0.01825
Urocyon cinereoargenteus,Myotis evotis,0.01825
Callospermophilus saturatus,Sorex arcticus,0.0182
Condylura cristata,Sorex bendirii,0.0182
Hyperoodon ampullatus,Odocoileus hemionus,0.0182
Berardius bairdii,Ictidomys tridecemlineatus,0.01815
Gulo gulo,Pipistrellus subflavus,0.01815
Sorex dispar,Blarina brevicauda,0.01815
Sorex palustris,Sorex fumeus,0.01815
Thomomys talpoides,Scapanus orarius,0.01815
Ziphius cavirostris,Mustela frenata,0.01815
Delphinapterus leucas,Odocoileus virginianus,0.0181
Mustela subpalmata,Mephitis mephitis,0.0181
Neurotrichus gibbsii,Tamias townsendii,0.0181
Phocoenoides dalli,Odocoileus virginianus,0.0181
Sorex dispar,Sorex bendirii,0.0181
Sylvilagus nuttallii,Sorex trowbridgii,0.0181
Ziphius cavirostris,Pipistrellus subflavus,0.0181
Antrozous pallidus,Sorex hoyi,0.01805
Blarina brevicauda,Dicrostonyx hudsonius,0.01805
Blarina brevicauda,Perognathus fasciatus,0.01805
Phocoenoides dalli,Pipistrellus subflavus,0.01805
Erethizon dorsatum,Lepus arcticus,0.018
Sorex bendirii,Sorex merriami,0.018
Sorex monticolus,Sorex ugyunak,0.018
Delphinapterus leucas,Pipistrellus subflavus,0.01795
Monodon monoceros,Gulo gulo,0.01795
Mustela subpalmata,Sylvilagus floridanus,0.01795
Kogia breviceps,Odocoileus virginianus,0.0179
Mesoplodon stejnegeri,Mephitis mephitis,0.0179
Mustela nigripes,Antrozous pallidus,0.0179
Sorex cinereus,Sorex bendirii,0.0179
Thomomys talpoides,Odocoileus hemionus,0.0179
Antrozous pallidus,Microtus oregoni,0.01785
Antrozous pallidus,Sorex cinereus,0.01785
Neurotrichus gibbsii,Gulo gulo,0.0178
Onychomys leucogaster,Dicrostonyx richardsoni,0.0178
Phocoena phocoena,Mustela frenata,0.0178
Hyperoodon ampullatus,Gulo gulo,0.01775
Kogia sima,Lasiurus borealis,0.01775
Neotoma cinerea,Onychomys leucogaster,0.01775
Sorex preblei,Sorex cinereus,0.01775
Sorex rohweri,Microtus oregoni,0.01775
Delphinapterus leucas,Mustela frenata,0.0177
Eschrichtius robustus,Lasiurus borealis,0.0177
Hyperoodon ampullatus,Pipistrellus subflavus,0.0177
Kogia breviceps,Lasiurus borealis,0.0177
Lasiurus borealis,Sorex merriami,0.0177
Neotoma cinerea,Geomys bursarius,0.0177
Neurotrichus gibbsii,Mustela frenata,0.0177
Sorex palustris,Sorex haydeni,0.0177
Sorex preblei,Sorex vagrans,0.0177
Vulpes velox,Ursus maritimus,0.0177
Eschrichtius robustus,Odocoileus virginianus,0.01765
Mesoplodon densirostris,Rangifer tarandus,0.01765
Neotoma cinerea,Dicrostonyx richardsoni,0.01765
Peromyscus leucopus,Callospermophilus lateralis,0.01765
Taxidea taxus,Sylvilagus transitionalis,0.01765
Vulpes velox,Cervus elaphus,0.01765
Mesoplodon carlhubbsi,Martes pennanti,0.0176
Mesoplodon densirostris,Pipistrellus subflavus,0.0176
Phocoena phocoena,Martes americana,0.0176
Procyon lotor,Mustela nivalis,0.0176
Ziphius cavirostris,Antilocapra americana,0.0176
Antrozous pallidus,Sorex fumeus,0.01755
Berardius bairdii,Odocoileus virginianus,0.01755
Kogia breviceps,Antilocapra americana,0.01755
Ziphius cavirostris,Dama dama,0.01755
Mesoplodon bidens,Mephitis mephitis,0.0175
Perognathus fasciatus,Ochotona princeps,0.0175
Perognathus parvus,Antilocapra americana,0.0175
Peromyscus leucopus,Callospermophilus saturatus,0.0175
Peromyscus maniculatus,Castor canadensis,0.0175
Peromyscus maniculatus,Tamiasciurus douglasii,0.0175
Thomomys talpoides,Sylvilagus transitionalis,0.0175
Urocyon cinereoargenteus,Eptesicus fuscus,0.0175
Kogia breviceps,Martes americana,0.01745
Mesoplodon densirostris,Odocoileus hemionus,0.01745
Reithrodontomys megalotis,Dicrostonyx nunatakensis,0.01745
Sorex cinereus,Sorex palustris,0.01745
Antrozous pallidus,Sorex ugyunak,0.0174
Blarina brevicauda,Tamiasciurus douglasii,0.0174
Mesoplodon bidens,Procyon lotor,0.0174
Mesoplodon stejnegeri,Spilogale putorius,0.0174
Sorex vagrans,Blarina brevicauda,0.0174
Delphinapterus leucas,Gulo gulo,0.01735
Delphinapterus leucas,Lasiurus cinereus,0.01735
Dipodomys ordii,Antrozous pallidus,0.01735
Mesoplodon densirostris,Dama dama,0.01735
Neurotrichus gibbsii,Lepus europaeus,0.01735
Peromyscus leucopus,Ziphius cavirostris,0.01735
Peromyscus maniculatus,Peromyscus maniculatus,0.01735
Reithrodontomys megalotis,Dipodomys ordii,0.01735
Reithrodontomys megalotis,Erethizon dorsatum,0.01735
Sorex dispar,Sorex tundrensis,0.01735
Geomys bursarius,Sylvilagus transitionalis,0.0173
Mesoplodon carlhubbsi,Antilocapra americana,0.0173
Mustela frenata,Martes americana,0.0173
Neotoma cinerea,Castor canadensis,0.0173
Phocoenoides dalli,Antilocapra americana,0.0173
Blarina brevicauda,Perognathus parvus,0.01725
Perognathus parvus,Urocitellus richardsonii,0.01725
Ursus arctos,Sylvilagus transitionalis,0.01725
Delphinapterus leucas,Martes pennanti,0.0172
Mesoplodon densirostris,Mustela frenata,0.0172
Peromyscus maniculatus,Sciurus niger,0.0172
Ziphius cavirostris,Odocoileus virginianus,0.0172
Delphinapterus leucas,Antilocapra americana,0.01715
Hyperoodon ampullatus,Rangifer tarandus,0.01715
Kogia sima,Ictidomys tridecemlineatus,0.01715
Monodon monoceros,Pipistrellus subflavus,0.01715
Monodon monoceros,Poliocitellus franklinii,0.01715
Neotoma cinerea,Dipodomys ordii,0.01715
Sorex dispar,Microtus oregoni,0.01715
Eschrichtius robustus,Martes pennanti,0.0171
Kogia sima,Corynorhinus townsendii,0.0171
Lynx rufus,Tamias minimus,0.0171
Reithrodontomys megalotis,Reithrodontomys megalotis,0.0171
Sorex preblei,Sorex hoyi,0.0171
Sorex rohweri,Microtus oeconomus,0.0171
Thomomys talpoides,Rangifer tarandus,0.0171
Delphinapterus leucas,Rangifer tarandus,0.01705
Kogia breviceps,Pipistrellus subflavus,0.01705
Mustela subpalmata,Procyon lotor,0.01705
Myotis californicus,Didelphis virginiana,0.01705
Neurotrichus gibbsii,Glaucomys sabrinus,0.01705
Peromyscus maniculatus,Erethizon dorsatum,0.01705
Peromyscus maniculatus,Onychomys leucogaster,0.01705
Lynx rufus,Ursus americanus,0.017
Neotoma cinerea,Perognathus fasciatus,0.017
Neurotrichus gibbsii,Myotis keenii,0.017
Perognathus parvus,Odocoileus hemionus,0.017
Berardius bairdii,Lasiurus borealis,0.01695
Condylura cristata,Blarina brevicauda,0.01695
Mesoplodon carlhubbsi,Pipistrellus subflavus,0.01695
Mesoplodon densirostris,Lasiurus cinereus,0.01695
Monodon monoceros,Odocoileus hemionus,0.01695
Myotis melanorhinus,Didelphis virginiana,0.01695
Neurotrichus gibbsii,Urocitellus richardsonii,0.01695
Perognathus parvus,Dama dama,0.01695
Sorex preblei,Sorex rohweri,0.01695
Dipodomys ordii,Marmota broweri,0.0169
Geomys bursarius,Antrozous pallidus,0.0169
Mesoplodon densirostris,Martes pennanti,0.0169
Neurotrichus gibbsii,Urocitellus columbianus,0.0169
Sorex preblei,Sorex preblei,0.0169
Thomomys talpoides,Antrozous pallidus,0.0169
Cryptotis parva,Callospermophilus saturatus,0.01685
Mesoplodon densirostris,Poliocitellus franklinii,0.01685
Monodon monoceros,Lasiurus cinereus,0.01685
Peromyscus keeni,Hyperoodon ampullatus,0.01685
Antrozous pallidus,Sorex preblei,0.0168
Delphinapterus leucas,Dama dama,0.0168
Mesoplodon carlhubbsi,Dama dama,0.0168
Mesoplodon mirus,Mephitis mephitis,0.0168
Aplodontia rufa,Sorex merriami,0.01675
Eschrichtius robustus,Dama dama,0.01675
Eschrichtius robustus,Pipistrellus subflavus,0.01675
Glaucomys volans,Microtus townsendii,0.01675
Neotoma cinerea,Dicrostonyx nunatakensis,0.01675
Reithrodontomys megalotis,Neotoma cinerea,0.01675
Sorex fumeus,Microtus oeconomus,0.01675
Sorex palustris,Sorex hoyi,0.01675
Sorex preblei,Sorex monticolus,0.01675
Callospermophilus lateralis,Sorex arcticus,0.0167
Geomys bursarius,Ochotona collaris,0.0167
Neurotrichus gibbsii,Myotis leibii,0.0167
Sorex rohweri,Sorex tundrensis,0.0167
Ursus maritimus,Scapanus townsendii,0.0167
Kogia breviceps,Gulo gulo,0.01665
Phocoena phocoena,Poliocitellus franklinii,0.01665
Phocoenoides dalli,Gulo gulo,0.01665
Sorex fumeus,Microtus oregoni,0.01665
Sorex palustris,Sorex rohweri,0.01665
Thomomys talpoides,Antilocapra americana,0.01665
Mesoplodon carlhubbsi,Rangifer tarandus,0.0166
Monodon monoceros,Mustela erminea,0.0166
Myotis melanorhinus,Sorex maritimensis,0.0166
Perognathus fasciatus,Scapanus orarius,0.0166
Peromyscus maniculatus,Geomys bursarius,0.0166
Phocoena phocoena,Martes pennanti,0.0166
Sorex dispar,Microtus oeconomus,0.0166
Antrozous pallidus,Sorex palustris,0.01655
Berardius bairdii,Martes americana,0.01655
Geomys bursarius,Marmota broweri,0.01655
Gulo gulo,Lasiurus cinereus,0.01655
Neotoma cinerea,Neotoma cinerea,0.01655
Sorex monticolus,Blarina brevicauda,0.01655
Condylura cristata,Microtus oeconomus,0.0165
Erethizon dorsatum,Marmota broweri,0.0165
Mesoplodon carlhubbsi,Gulo gulo,0.0165
Reithrodontomys megalotis,Perognathus fasciatus,0.0165
Sorex palustris,Sorex monticolus,0.0165
Berardius bairdii,Antilocapra americana,0.01645
Eschrichtius robustus,Antilocapra americana,0.01645
Geomys bursarius,Cervus elaphus,0.01645
Neotoma cinerea,Erethizon dorsatum,0.01645
Perognathus fasciatus,Sylvilagus transitionalis,0.01645
Phocoenoides dalli,Rangifer tarandus,0.01645
Sorex preblei,Sorex fumeus,0.01645
Eschrichtius robustus,Mustela frenata,0.0164
Hyperoodon ampullatus,Cynomys ludovicianus,0.0164
Reithrodontomys megalotis,Perognathus parvus,0.0164
Sorex cinereus,Microtus oregoni,0.0164
Vulpes lagopus,Lasiurus blossevillii,0.0164
Kogia breviceps,Martes pennanti,0.01635
Neurotrichus gibbsii,Odocoileus hemionus,0.01635
Peromyscus keeni,Delphinapterus leucas,0.01635
Peromyscus maniculatus,Dicrostonyx richardsoni,0.01635
Phocoena phocoena,Odocoileus virginianus,0.01635
Reithrodontomys megalotis,Dicrostonyx richardsoni,0.01635
Ziphius cavirostris,Gulo gulo,0.01635
Ziphius cavirostris,Lasiurus cinereus,0.01635
Dipodomys ordii,Ochotona princeps,0.0163
Kogia breviceps,Mustela frenata,0.0163
Mesoplodon bidens,Mustela nigripes,0.0163
Onychomys leucogaster,Perognathus parvus,0.0163
Perognathus fasciatus,Antrozous pallidus,0.0163
Phocoenoides dalli,Mustela frenata,0.0163
Reithrodontomys megalotis,Thomomys talpoides,0.0163
Sorex preblei,Sorex dispar,0.0163
Berardius bairdii,Dama dama,0.01625
Dipodomys ordii,Sylvilagus transitionalis,0.01625
Peromyscus maniculatus,Dicrostonyx nunatakensis,0.01625
Erethizon dorsatum,Dama mesopotamica,0.0162
Neurotrichus gibbsii,Alces alces,0.0162
Neurotrichus gibbsii,Glaucomys volans,0.0162
Phocoena phocoena,Gulo gulo,0.0162
Sorex monticolus,Sorex tundrensis,0.0162
Sorex vagrans,Microtus oeconomus,0.0162
Hyperoodon ampullatus,Lasiurus cinereus,0.01615
Peromyscus leucopus,Mesoplodon carlhubbsi,0.01615
Phocoena phocoena,Antilocapra americana,0.01615
Sorex cinereus,Sorex ugyunak,0.01615
Neotoma cinerea,Peromyscus maniculatus,0.0161
Neotoma cinerea,Reithrodontomys megalotis,0.0161
Neurotrichus gibbsii,Neovison vison,0.0161
Perognathus parvus,Urocitellus parryii,0.0161
Sorex cinereus,Blarina brevicauda,0.0161
Thomomys talpoides,Urocitellus parryii,0.0161
Ziphius cavirostris,Rangifer tarandus,0.0161
Cryptotis parva,Phenacomys ungava,0.01605
Mesoplodon carlhubbsi,Odocoileus hemionus,0.01605
Peromyscus leucopus,Delphinapterus leucas,0.01605
Dipodomys ordii,Aplodontia rufa,0.016
Erethizon dorsatum,Corynorhinus townsendii,0.016
Lasiurus blossevillii,Sorex maritimensis,0.016
Mesoplodon carlhubbsi,Lasiurus cinereus,0.016
Neurotrichus gibbsii,Myotis lucifugus,0.016
Perognathus fasciatus,Ochotona collaris,0.016
Pipistrellus subflavus,Microtus townsendii,0.016
Reithrodontomys megalotis,Peromyscus maniculatus,0.016
Sorex monticolus,Microtus oeconomus,0.016
Neotoma cinerea,Perognathus parvus,0.01595
Antrozous pallidus,Blarina brevicauda,0.0159
Erethizon dorsatum,Aplodontia rufa,0.0159
Erethizon dorsatum,Lasiurus borealis,0.0159
Geomys bursarius,Aplodontia rufa,0.0159
Hyperoodon ampullatus,Neovison vison,0.0159
Monodon monoceros,Cynomys ludovicianus,0.0159
Phocoenoides dalli,Dama dama,0.0159
Eschrichtius robustus,Lasiurus cinereus,0.01585
Mesoplodon densirostris,Gulo gulo,0.01585
Mesoplodon stejnegeri,Mustela nigripes,0.01585
Sorex palustris,Sorex dispar,0.01585
Thomomys talpoides,Ochotona princeps,0.01585
Antrozous pallidus,Sorex bendirii,0.0158
Mesoplodon carlhubbsi,Neovison vison,0.0158
Mesoplodon mirus,Procyon lotor,0.0158
Onychomys leucogaster,Synaptomys cooperi,0.0158
Peromyscus keeni,Monodon monoceros,0.0158
Phocoenoides dalli,Lasiurus cinereus,0.0158
Sorex fumeus,Sorex tundrensis,0.0158
Sorex preblei,Sorex palustris,0.01575
Erethizon dorsatum,Lepus europaeus,0.0157
Eschrichtius robustus,Rangifer tarandus,0.0157
Kogia breviceps,Odocoileus hemionus,0.0157
Lynx rufus,Ovis canadensis,0.0157
Neovison vison,Euderma maculatum,0.0157
Neovison vison,Zapus princeps,0.0157
Perognathus fasciatus,Lepus europaeus,0.0157
Thomomys talpoides,Ochotona collaris,0.0157
Ursus americanus,Mustela nivalis,0.0157
Erethizon dorsatum,Mustela nigripes,0.01565
Geomys bursarius,Scapanus townsendii,0.01565
Lynx rufus,Pipistrellus subflavus,0.01565
Mesoplodon carlhubbsi,Poliocitellus franklinii,0.01565
Phocoenoides dalli,Odocoileus hemionus,0.01565
Dipodomys ordii,Dama mesopotamica,0.0156
Geomys bursarius,Mephitis mephitis,0.0156
Kogia breviceps,Dama dama,0.0156
Mesoplodon stejnegeri,Antrozous pallidus,0.0156
Perognathus fasciatus,Marmota broweri,0.0156
Tamias minimus,Didelphis virginiana,0.0156
Delphinapterus leucas,Odocoileus hemionus,0.01555
Geomys bursarius,Dama mesopotamica,0.01555
Peromyscus keeni,Mesoplodon carlhubbsi,0.01555
Phocoena phocoena,Dama dama,0.01555
Antrozous pallidus,Cryptotis parva,0.0155
Cryptotis parva,Phenacomys intermedius,0.0155
Eschrichtius robustus,Gulo gulo,0.0155
Mesoplodon mirus,Antrozous pallidus,0.0155
Monodon monoceros,Neovison vison,0.0155
Peromyscus keeni,Callospermophilus saturatus,0.0155
Peromyscus keeni,Kogia breviceps,0.0155
Ziphius cavirostris,Mustela erminea,0.0155
Berardius bairdii,Pipistrellus subflavus,0.01545
Mesoplodon carlhubbsi,Cynomys ludovicianus,0.01545
Peromyscus keeni,Ziphius cavirostris,0.01545
Peromyscus leucopus,Mesoplodon densirostris,0.01545
Peromyscus maniculatus,Reithrodontomys megalotis,0.01545
Sorex monticolus,Microtus oregoni,0.01545
Dipodomys ordii,Corynorhinus townsendii,0.0154
Dipodomys ordii,Ochotona collaris,0.0154
Lontra canadensis,Spilogale putorius,0.0154
Monodon monoceros,Neovison macrodon,0.0154
Peromyscus leucopus,Phocoenoides dalli,0.0154
Ziphius cavirostris,Neovison vison,0.0154
Berardius bairdii,Rangifer tarandus,0.01535
Lynx canadensis,Pipistrellus subflavus,0.01535
Mesoplodon bidens,Antrozous pallidus,0.01535
Mesoplodon densirostris,Neovison vison,0.01535
Mesoplodon mirus,Mustela nigripes,0.01535
Monodon monoceros,Mustela subpalmata,0.01535
Delphinapterus leucas,Cynomys ludovicianus,0.0153
Dipodomys ordii,Cervus elaphus,0.0153
Kogia sima,Martes americana,0.0153
Kogia sima,Odocoileus virginianus,0.0153
Onychomys leucogaster,Mesoplodon carlhubbsi,0.0153
Perognathus parvus,Scapanus orarius,0.0153
Ziphius cavirostris,Poliocitellus franklinii,0.0153
Dipodomys ordii,Lepus arcticus,0.01525
Erethizon dorsatum,Scapanus townsendii,0.01525
Geomys bursarius,Lepus arcticus,0.01525
Geomys bursarius,Ovis dalli,0.01525
Geomys bursarius,Spilogale putorius,0.01525
Kogia sima,Antilocapra americana,0.01525
Peromyscus maniculatus,Dipodomys ordii,0.01525
Sorex cinereus,Microtus oeconomus,0.01525
Sorex palustris,Sorex cinereus,0.01525
Ziphius cavirostris,Odocoileus hemionus,0.01525
Delphinapterus leucas,Poliocitellus franklinii,0.0152
Geomys bursarius,Mustela nigripes,0.0152
Peromyscus keeni,Callospermophilus lateralis,0.0152
Peromyscus leucopus,Phocoena phocoena,0.0152
Dipodomys ordii,Scapanus orarius,0.01515
Geomys bursarius,Lepus europaeus,0.01515
Kogia breviceps,Rangifer tarandus,0.01515
Perognathus fasciatus,Lepus arcticus,0.01515
Phocoena phocoena,Mustela erminea,0.01515
Phocoenoides dalli,Neovison vison,0.01515
Urocyon cinereoargenteus,Myotis keenii,0.01515
Ursus arctos,Tamiasciurus douglasii,0.01515
Delphinapterus leucas,Mustela subpalmata,0.0151
Didelphis virginiana,Canis latrans,0.0151
Hyperoodon ampullatus,Mustela subpalmata,0.0151
Mesoplodon bidens,Corynorhinus townsendii,0.0151
Mesoplodon bidens,Martes americana,0.0151
Mesoplodon densirostris,Cynomys ludovicianus,0.0151
Sorex preblei,Microtus oregoni,0.0151
Parascalops breweri,Didelphis virginiana,0.01505
Phocoena phocoena,Rangifer tarandus,0.01505
Ziphius cavirostris,Mustela subpalmata,0.01505
Berardius bairdii,Martes pennanti,0.015
Cryptotis parva,Monodon monoceros,0.015
Mesoplodon carlhubbsi,Mustela subpalmata,0.015
Cryptotis parva,Delphinapterus leucas,0.01495
Kogia breviceps,Lasiurus cinereus,0.01495
Onychomys leucogaster,Monodon monoceros,0.01495
Peromyscus leucopus,Berardius bairdii,0.01495
Peromyscus leucopus,Kogia breviceps,0.01495
Peromyscus maniculatus,Neotoma cinerea,0.01495
Cryptotis parva,Callospermophilus lateralis,0.0149
Peromyscus maniculatus,Perognathus fasciatus,0.0149
Phocoenoides dalli,Poliocitellus franklinii,0.0149
Antrozous pallidus,Microtus oeconomus,0.01485
Cryptotis parva,Mesoplodon densirostris,0.01485
Neurotrichus gibbsii,Marmota broweri,0.01485
Perognathus fasciatus,Aplodontia rufa,0.01485
Perognathus fasciatus,Corynorhinus townsendii,0.01485
Peromyscus leucopus,Hyperoodon ampullatus,0.01485
Thomomys talpoides,Lepus arcticus,0.01485
Erethizon dorsatum,Ovis dalli,0.0148
Mesoplodon carlhubbsi,Neovison macrodon,0.0148
Myotis evotis,Didelphis virginiana,0.0148
Phocoena phocoena,Mustela subpalmata,0.0148
Thomomys talpoides,Mephitis mephitis,0.0148
Urocyon cinereoargenteus,Myotis leibii,0.0148
Condylura cristata,Sorex tundrensis,0.01475
Cryptotis parva,Mesoplodon carlhubbsi,0.01475
Erethizon dorsatum,Procyon lotor,0.01475
Mustela nigripes,Corynorhinus townsendii,0.01475
Perognathus parvus,Sylvilagus transitionalis,0.01475
Peromyscus keeni,Mus musculus,0.01475
Sorex palustris,Sorex ugyunak,0.01475
Delphinapterus leucas,Neovison vison,0.0147
Erethizon dorsatum,Alces alces,0.0147
Mesoplodon bidens,Lasiurus borealis,0.0147
Peromyscus keeni,Mesoplodon densirostris,0.0147
Puma concolor,Pipistrellus subflavus,0.0147
Cryptotis parva,Eschrichtius robustus,0.01465
Erethizon dorsatum,Mephitis mephitis,0.01465
Erethizon dorsatum,Mustela erminea,0.01465
